,carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
964,14708,vw,Scirocco,2018,Semi-Auto,15094,Petrol,145.0,34.9,2.0,22762
965,14715,hyundi,IX35,2015,Manual,63917,Diesel,150.0,53.3,1.7,7450
966,14718,hyundi,I800,2019,Manual,7761,Diesel,145.0,31.7,2.5,19998
967,14719,merc,S Class,2019,Automatic,12000,Hybrid,140.0,100.9,3.0,56900
968,14722,merc,SLK,2010,Manual,59147,Petrol,300.0,36.2,1.8,7495
969,14724,skoda,Rapid,2014,Manual,57125,Diesel,30.0,64.2,1.6,5498
970,14726,ford,Mustang,2019,Semi-Auto,1780,Petrol,145.0,22.1,5.0,38000
971,14727,hyundi,Santa Fe,2018,Manual,13436,Diesel,145.0,47.1,2.2,21985
972,14729,bmw,X7,2019,Automatic,7901,Diesel,145.0,31.4,3.0,74980
973,14734,vw,Caddy Maxi Life,2019,Automatic,1000,Diesel,145.0,46.3,2.0,20000
974,14737,toyota,GT86,2017,Manual,18544,Petrol,150.0,36.2,2.0,18621
975,14742,skoda,Rapid,2014,Manual,52179,Petrol,30.0,55.4,1.2,5965
976,14744,ford,Grand C-MAX,2016,Manual,31671,Diesel,30.0,64.2,1.5,9220
977,14748,vw,Scirocco,2013,Manual,47000,Petrol,160.0,44.1,1.4,7990
978,14749,vw,Scirocco,2010,Manual,59361,Petrol,235.0,37.2,2.0,7428
979,14756,merc,CLS Class,2017,Automatic,35625,Diesel,165.0,49.6,3.0,23166
980,14758,bmw,M5,2016,Semi-Auto,26000,Petrol,565.0,28.5,4.4,30181
981,14760,merc,V Class,2018,Automatic,13737,Diesel,145.0,45.6,2.1,35480
982,14762,ford,Galaxy,2017,Automatic,39824,Diesel,145.0,52.3,2.0,17334
983,14773,audi,A7,2016,Semi-Auto,31299,Diesel,125.0,61.4,3.0,21950
984,14776,vauxhall,Combo Life,2019,Manual,6223,Diesel,145.0,53.3,1.5,18000
985,14778,bmw,M5,2019,Automatic,6568,Petrol,145.0,24.1,4.4,70000
986,14779,ford,KA,2019,Manual,9000,Petrol,145.0,43.5,1.2,9699
987,14780,ford,Galaxy,2017,Manual,41569,Diesel,125.0,56.5,2.0,18799
988,14781,vw,Tiguan Allspace,2018,Semi-Auto,5434,Diesel,145.0,43.5,2.0,26350
989,14782,skoda,Yeti,2016,Semi-Auto,20967,Petrol,125.0,51.4,1.2,10747
990,14784,merc,S Class,2018,Semi-Auto,2928,Petrol,145.0,31.7,4.0,89995
991,14787,vw,Shuttle,2019,Semi-Auto,21100,Diesel,145.0,32.8,2.0,28995
992,14791,ford,Edge,2016,Manual,44947,Diesel,160.0,48.7,2.0,16499
993,14792,vw,Amarok,2017,Automatic,30450,Diesel,260.0,36.2,3.0,24900
994,14797,merc,GL Class,2018,Automatic,13820,Diesel,145.0,56.5,2.1,27597
995,14804,vauxhall,Zafira Tourer,2017,Manual,24017,Petrol,145.0,41.5,1.4,11999
996,14806,ford,Grand C-MAX,2016,Automatic,17893,Diesel,30.0,58.9,1.5,10499
997,14811,merc,G Class,2020,Automatic,3000,Petrol,150.0,21.4,4.0,154998
998,14812,hyundi,IX35,2013,Automatic,71888,Diesel,300.0,39.2,2.0,7491
999,14814,ford,Edge,2017,Semi-Auto,48791,Diesel,150.0,47.9,2.0,19495
1000,14818,merc,CLS Class,2019,Automatic,2987,Diesel,145.0,47.9,2.9,45386
1001,14819,skoda,Rapid,2017,Manual,31640,Petrol,150.0,61.4,1.0,9495
1002,14827,toyota,Verso,2018,Semi-Auto,9250,Petrol,145.0,42.8,1.8,16995
1003,14829,skoda,Yeti,2016,Semi-Auto,13950,Petrol,125.0,51.4,1.2,13499
1004,14830,hyundi,IX20,2016,Manual,21686,Petrol,125.0,50.4,1.4,9000
1005,14836,toyota,GT86,2017,Manual,26000,Petrol,145.0,36.2,2.0,19995
1006,14843,hyundi,IX20,2013,Automatic,48666,Petrol,200.0,43.6,1.6,7234
1007,14847,vw,Caravelle,2019,Automatic,5000,Diesel,145.0,32.8,2.0,40996
1008,14848,hyundi,IX20,2015,Automatic,37500,Petrol,200.0,43.6,1.6,7995
1009,14850,toyota,GT86,2015,Manual,30500,Petrol,265.0,36.2,2.0,13981
1010,14851,hyundi,Santa Fe,2015,Semi-Auto,41900,Diesel,260.0,41.5,2.2,14495
1011,14854,skoda,Yeti,2016,Semi-Auto,6181,Petrol,125.0,51.4,1.2,12500
1012,14855,toyota,Land Cruiser,2005,Manual,80750,Diesel,325.0,31.0,3.0,8000
1013,14857,hyundi,IX20,2017,Automatic,9320,Petrol,145.0,43.5,1.6,10295
1014,14858,toyota,Prius,2017,Automatic,15351,Hybrid,135.0,85.6,1.8,21450
1015,14861,bmw,i3,2017,Automatic,23983,Hybrid,0.0,470.8,0.0,19000
1016,14866,merc,V Class,2019,Manual,6257,Diesel,145.0,46.3,2.1,22890
1017,14870,merc,GL Class,2015,Automatic,39970,Diesel,125.0,55.4,2.1,17721
1018,14872,vauxhall,GTC,2017,Manual,19000,Petrol,145.0,47.1,1.4,10795
1019,14874,hyundi,IX20,2014,Manual,37666,Diesel,30.0,64.2,1.6,6190
1020,14883,ford,Grand C-MAX,2016,Manual,33212,Diesel,30.0,64.2,1.5,10800
1021,14886,vauxhall,GTC,2016,Manual,37841,Petrol,160.0,47.1,1.4,7399
1022,14887,merc,GL Class,2013,Automatic,49847,Diesel,325.0,35.3,3.0,27482
1023,14889,ford,Puma,2019,Manual,309,Petrol,145.0,50.4,1.0,22000
1024,14893,vw,Arteon,2019,Automatic,4910,Diesel,145.0,44.1,2.0,24599
1025,14899,skoda,Kamiq,2020,Semi-Auto,1587,Petrol,150.0,45.6,1.0,19990
1026,14900,toyota,Camry,2019,Automatic,6000,Hybrid,135.0,52.3,2.5,25990
1027,14907,vw,Shuttle,2018,Semi-Auto,39828,Diesel,145.0,47.1,2.0,22794
1028,14911,ford,Galaxy,2018,Manual,32202,Diesel,145.0,56.5,2.0,18499
1029,14913,ford,KA,2009,Manual,61000,Petrol,30.0,55.4,1.2,2995
1030,14915,bmw,X7,2019,Automatic,5203,Petrol,145.0,24.8,3.0,68898
1031,14916,toyota,Prius,2016,Automatic,21000,Hybrid,10.0,64.2,1.8,22995
1032,14919,bmw,6 Series,2014,Semi-Auto,62695,Diesel,165.0,51.4,3.0,15750
1033,14924,toyota,GT86,2019,Manual,3150,Petrol,145.0,33.2,2.0,24990
1034,14925,bmw,6 Series,2020,Automatic,101,Petrol,145.0,42.8,2.0,36550
1035,14927,ford,Fusion,2009,Automatic,44000,Petrol,260.0,37.7,1.6,2890
1036,14936,vw,Shuttle,2017,Manual,35001,Diesel,205.0,47.1,2.0,19998
1037,14940,vauxhall,Combo Life,2018,Manual,11017,Diesel,145.0,53.3,1.5,16195
1038,14943,bmw,8 Series,2019,Automatic,4075,Petrol,145.0,26.7,3.0,69898
1039,14945,hyundi,Santa Fe,2016,Semi-Auto,14157,Diesel,235.0,42.2,2.2,18990
1040,14950,skoda,Scala,2020,Semi-Auto,1569,Petrol,145.0,44.8,1.5,20600
1041,14952,audi,RS4,2019,Automatic,4100,Petrol,145.0,29.1,2.9,56795
1042,14955,skoda,Rapid,2015,Manual,78791,Diesel,20.0,70.6,1.6,5795
1043,14958,hyundi,I800,2018,Automatic,32730,Diesel,145.0,28.0,2.5,16990
1044,14964,vw,Jetta,2016,Manual,36889,Diesel,20.0,70.6,2.0,9899
1045,14966,ford,Galaxy,2018,Manual,32944,Diesel,150.0,56.5,2.0,20495
1046,14967,hyundi,Santa Fe,2015,Automatic,54991,Diesel,265.0,41.5,2.2,15650
1047,14968,hyundi,I40,2015,Manual,43000,Diesel,20.0,67.3,1.7,9000
1048,14972,ford,Tourneo Custom,2016,Manual,30382,Diesel,235.0,44.1,2.0,19498
1049,14978,hyundi,I40,2017,Manual,22172,Diesel,150.0,67.3,1.7,9490
1050,14982,ford,Fusion,2008,Manual,55789,Petrol,260.0,37.2,1.6,3199
1051,14984,audi,RS6,2015,Automatic,19963,Petrol,325.0,29.4,4.0,46465
1052,14985,hyundi,IX20,2016,Manual,38186,Diesel,30.0,64.2,1.6,6990
1053,14986,toyota,Hilux,2014,Automatic,61000,Diesel,260.0,32.8,3.0,14650
1054,14987,vw,Scirocco,2016,Manual,47083,Diesel,30.0,53.3,2.0,13500
1055,14988,vw,Caddy Maxi Life,2019,Semi-Auto,11392,Diesel,150.0,44.1,2.0,19995
1056,14991,bmw,M5,2019,Semi-Auto,551,Petrol,145.0,24.1,4.4,81140
1057,14997,skoda,Rapid,2017,Manual,25291,Petrol,150.0,57.7,1.2,8499
1058,14998,merc,V Class,2020,Automatic,303,Diesel,150.0,39.8,2.1,24791
1059,14999,ford,Grand C-MAX,2017,Manual,21738,Diesel,30.0,64.2,1.5,10998
1060,15000,bmw,X6,2019,Semi-Auto,1629,Diesel,145.0,34.9,3.0,61895
1061,15002,merc,G Class,2012,Automatic,43000,Diesel,570.0,25.2,3.0,44990
1062,15003,ford,Grand C-MAX,2016,Manual,45690,Diesel,30.0,64.2,1.5,9709
1063,15004,merc,GL Class,2015,Automatic,45132,Diesel,125.0,56.5,2.1,15499
1064,15005,vw,Tiguan Allspace,2019,Semi-Auto,1385,Diesel,145.0,38.7,2.0,28490
1065,15006,vw,Beetle,2014,Manual,73686,Petrol,145.0,47.9,1.2,5997
1066,15008,vw,Arteon,2019,Semi-Auto,4697,Diesel,145.0,50.4,2.0,24995
1067,15014,ford,KA,2016,Manual,13954,Petrol,30.0,57.7,1.2,6340
1068,15021,bmw,X4,2019,Semi-Auto,9374,Diesel,145.0,37.2,3.0,46450
1069,15022,hyundi,I40,2016,Manual,100000,Diesel,30.0,65.7,1.7,7393
1070,15027,skoda,Yeti,2017,Semi-Auto,29603,Petrol,125.0,51.4,1.2,12296
1071,15031,bmw,7 Series,2019,Automatic,123,Diesel,145.0,44.8,3.0,49990
1072,15036,bmw,8 Series,2019,Semi-Auto,1897,Diesel,145.0,39.8,3.0,64103
1073,15037,hyundi,IX35,2015,Manual,51000,Diesel,145.0,53.3,1.7,8290
1074,15038,merc,V Class,2019,Automatic,3226,Diesel,150.0,44.8,2.1,42980
1075,15039,bmw,X6,2016,Automatic,38494,Diesel,200.0,47.1,3.0,29980
1076,15046,hyundi,Santa Fe,2019,Semi-Auto,6209,Diesel,145.0,39.2,2.2,33495
1077,15047,vw,Arteon,2019,Automatic,5419,Petrol,145.0,48.7,1.5,22499
1078,15055,bmw,7 Series,2019,Semi-Auto,19423,Diesel,150.0,54.3,3.0,37999
1079,15056,bmw,X4,2018,Semi-Auto,14777,Diesel,145.0,42.8,2.0,33998
1080,15061,ford,Galaxy,2017,Semi-Auto,27920,Diesel,145.0,52.3,2.0,20450
1081,15062,ford,Grand C-MAX,2016,Manual,37020,Diesel,30.0,64.2,1.5,9799
1082,15069,skoda,Kamiq,2020,Automatic,5000,Petrol,145.0,44.1,1.5,19790
1083,15072,merc,S Class,2016,Semi-Auto,14633,Diesel,200.0,47.9,3.0,31998
1084,15073,bmw,X4,2015,Automatic,66000,Diesel,145.0,54.3,2.0,17990
1085,15075,hyundi,IX35,2015,Manual,38760,Diesel,145.0,53.3,1.7,9199
1086,15076,vw,Tiguan Allspace,2019,Semi-Auto,13675,Diesel,145.0,38.7,2.0,26980
1087,15077,ford,Grand C-MAX,2017,Manual,7953,Diesel,150.0,64.2,1.5,14489
1088,15079,merc,S Class,2015,Semi-Auto,15293,Diesel,200.0,48.7,3.0,28498
1089,15082,ford,KA,2014,Manual,53332,Petrol,30.0,57.7,1.2,3595
1090,15085,vauxhall,Combo Life,2019,Manual,8521,Diesel,145.0,53.3,1.5,20500
1091,15089,hyundi,Santa Fe,2015,Automatic,54000,Diesel,260.0,42.2,2.2,14990
1092,15093,vauxhall,Antara,2007,Manual,116000,Diesel,300.0,37.7,2.0,2895
1093,15094,bmw,X6,2014,Automatic,34990,Diesel,305.0,38.2,3.0,18000
1094,15095,toyota,Avensis,2009,Manual,98000,Diesel,200.0,51.4,2.2,4499
1095,15098,skoda,Scala,2019,Manual,8875,Diesel,145.0,57.7,1.6,15995
1096,15099,vw,Scirocco,2017,Automatic,15211,Diesel,145.0,57.6,2.0,17390
1097,15104,merc,GLB Class,2020,Semi-Auto,637,Diesel,145.0,44.8,2.0,39950
1098,15105,vauxhall,Combo Life,2019,Manual,2838,Petrol,145.0,42.2,1.2,14270
1099,15109,skoda,Scala,2019,Automatic,2159,Petrol,145.0,45.6,1.5,18299
1100,15112,hyundi,IX35,2013,Automatic,90000,Diesel,300.0,39.2,2.0,7995
1101,15117,ford,Galaxy,2019,Semi-Auto,4101,Diesel,145.0,54.3,2.0,27853
1102,15124,vauxhall,Combo Life,2019,Manual,11,Diesel,145.0,53.3,1.5,16879
1103,15127,skoda,Roomster,2013,Manual,56950,Diesel,125.0,60.1,1.6,5000
1104,15131,merc,CLS Class,2014,Semi-Auto,25696,Diesel,165.0,52.3,3.0,19998
1105,15132,ford,Tourneo Connect,2019,Manual,2991,Diesel,145.0,61.4,1.5,19897
1106,15134,bmw,i3,2017,Automatic,22063,Hybrid,0.0,470.8,0.0,21444
1107,15144,skoda,Rapid,2018,Manual,8349,Petrol,145.0,58.9,1.0,11100
1108,15145,toyota,Verso,2015,Semi-Auto,36844,Petrol,165.0,43.5,1.8,12500
1109,15146,toyota,Supra,2019,Semi-Auto,5,Petrol,145.0,34.5,3.0,47500
1110,15147,audi,A7,2015,Semi-Auto,42687,Diesel,150.0,54.3,3.0,17888
1111,15148,bmw,X4,2019,Automatic,6648,Petrol,145.0,26.9,3.0,40016
1112,15150,hyundi,I40,2014,Manual,76531,Diesel,30.0,55.4,1.7,8999
1113,15155,vw,Arteon,2019,Automatic,5364,Diesel,145.0,50.4,2.0,27500
1114,15156,ford,Galaxy,2014,Automatic,22000,Diesel,160.0,47.1,2.0,10495
1115,15157,audi,A7,2017,Semi-Auto,25000,Petrol,145.0,29.7,4.0,37500
1116,15160,audi,A7,2017,Semi-Auto,12298,Diesel,145.0,52.3,3.0,24860
1117,15163,vw,Caravelle,2019,Automatic,10614,Diesel,145.0,29.4,2.0,45926
1118,15165,toyota,Avensis,2017,Automatic,40130,Petrol,145.0,47.1,1.8,13764
1119,15168,vw,Caravelle,2019,Semi-Auto,8751,Diesel,150.0,32.8,2.0,44494
1120,15170,ford,KA,2014,Manual,22455,Petrol,30.0,57.7,1.2,4698
1121,15172,toyota,Prius,2020,Automatic,267,Hybrid,135.0,61.4,1.8,23500
1122,15175,vw,Arteon,2020,Automatic,256,Petrol,145.0,47.1,2.0,39989
1123,15176,toyota,PROACE VERSO,2019,Automatic,10524,Diesel,145.0,38.7,2.0,27249
1124,15182,skoda,Scala,2019,Manual,2518,Petrol,150.0,49.6,1.0,14795
1125,15183,merc,CLS Class,2018,Automatic,9300,Petrol,145.0,32.5,3.0,54990
1126,15186,toyota,Prius,2016,Automatic,20000,Hybrid,0.0,94.1,1.8,20000
1127,15188,bmw,7 Series,2020,Semi-Auto,5000,Diesel,145.0,42.2,3.0,52999
1128,15189,bmw,X4,2019,Automatic,9151,Diesel,145.0,37.2,3.0,42982
1129,15196,audi,Q8,2019,Semi-Auto,3401,Diesel,150.0,30.7,4.0,85900
1130,15203,audi,A8,2019,Semi-Auto,500,Diesel,145.0,40.4,3.0,42950
1131,15204,ford,Galaxy,2016,Automatic,14604,Diesel,145.0,52.3,2.0,15799
1132,15205,merc,GL Class,2015,Automatic,18758,Diesel,125.0,55.4,2.1,17949
1133,15208,vw,Beetle,2007,Manual,89000,Petrol,265.0,36.7,1.6,2295
1134,15212,bmw,Z4,2020,Semi-Auto,101,Petrol,150.0,37.2,2.0,34990
1135,15213,toyota,Avensis,2018,Automatic,20989,Petrol,145.0,47.1,1.8,16495
1136,15220,hyundi,I800,2017,Manual,29100,Diesel,300.0,37.7,2.5,14777
1137,15225,ford,Grand C-MAX,2013,Manual,36101,Diesel,125.0,60.1,1.6,7698
1138,15228,ford,KA,2011,Manual,61437,Petrol,30.0,57.7,1.2,3299
1139,15229,ford,KA,2014,Manual,21200,Petrol,30.0,57.7,1.2,5499
1140,15231,ford,Grand C-MAX,2016,Manual,30848,Petrol,30.0,54.3,1.0,9975
1141,15232,hyundi,IX35,2013,Manual,46245,Diesel,145.0,48.7,1.7,6998
1142,15233,hyundi,Santa Fe,2016,Automatic,55000,Diesel,235.0,42.8,2.2,17490
1143,15242,ford,Tourneo Custom,2019,Manual,2223,Diesel,150.0,35.3,2.0,19999
1144,15243,hyundi,IX20,2014,Manual,47961,Diesel,30.0,64.2,1.6,5495
1145,15247,vw,Caddy Maxi Life,2017,Semi-Auto,36000,Diesel,145.0,54.3,2.0,19700
1146,15259,ford,Edge,2017,Semi-Auto,24078,Diesel,160.0,48.7,2.0,18950
1147,15261,toyota,Verso,2011,Manual,67085,Petrol,200.0,41.5,1.6,5999
1148,15263,vw,Scirocco,2010,Manual,61000,Diesel,145.0,55.4,2.0,6990
1149,15264,toyota,GT86,2015,Manual,49000,Petrol,265.0,36.2,2.0,13495
1150,15271,merc,V Class,2018,Manual,24043,Diesel,150.0,46.3,2.1,18998
1151,15272,bmw,X7,2020,Semi-Auto,3452,Diesel,150.0,33.6,3.0,64995
1152,15275,vw,Scirocco,2016,Manual,96000,Diesel,20.0,55.4,2.0,9491
1153,15277,vw,Shuttle,2018,Manual,24328,Diesel,145.0,47.1,2.0,19998
1154,15280,bmw,6 Series,2019,Semi-Auto,4028,Diesel,145.0,42.2,2.0,41980
1155,15284,merc,S Class,2019,Semi-Auto,7283,Diesel,145.0,48.7,3.0,57000
1156,15285,bmw,i3,2017,Automatic,29851,Hybrid,0.0,470.8,0.0,19895
1157,15286,hyundi,I800,2018,Manual,32000,Diesel,145.0,37.7,2.5,17000
1158,15287,ford,Galaxy,2016,Manual,28139,Petrol,160.0,43.5,1.5,16000
1159,15289,bmw,Z4,2012,Manual,47800,Petrol,200.0,41.5,2.0,10595
1160,15290,toyota,Hilux,2019,Manual,19211,Diesel,260.0,40.4,2.4,23600
1161,15292,vw,Arteon,2019,Automatic,3698,Petrol,145.0,48.7,1.5,21999
1162,15295,ford,KA,2013,Manual,45880,Petrol,30.0,57.7,1.2,4198
1163,15297,hyundi,I800,2019,Manual,4054,Diesel,145.0,31.7,2.5,20698
1164,15298,ford,Grand C-MAX,2017,Manual,36658,Diesel,150.0,64.2,1.5,11498
1165,15300,audi,A8,2020,Automatic,10,Diesel,145.0,39.2,3.0,54990
1166,15305,merc,SLK,2016,Semi-Auto,30816,Diesel,30.0,70.6,2.0,16480
1167,15306,hyundi,I800,2018,Automatic,32469,Diesel,145.0,33.6,2.5,15299
1168,15309,audi,RS6,2017,Automatic,18881,Petrol,145.0,29.4,4.0,61490
1169,15314,bmw,X4,2015,Automatic,32101,Diesel,200.0,47.9,3.0,22800
1170,15315,skoda,Roomster,2013,Manual,28131,Petrol,150.0,49.6,1.2,5495
1171,15320,hyundi,I800,2018,Manual,30727,Diesel,145.0,31.7,2.5,15489
1172,15321,skoda,Kamiq,2019,Automatic,5000,Petrol,145.0,44.1,1.5,19899
1173,15322,skoda,Kamiq,2020,Manual,2000,Petrol,145.0,47.9,1.0,19500
1174,15325,bmw,Z4,2020,Automatic,111,Petrol,145.0,38.7,2.0,31350
1175,15327,hyundi,Santa Fe,2019,Automatic,4995,Diesel,145.0,39.8,2.2,32750
1176,15329,merc,CLK,2004,Automatic,58000,Diesel,260.0,39.2,2.7,3399
1177,15338,audi,Q8,2019,Semi-Auto,3062,Diesel,145.0,33.6,3.0,49990
1178,15339,merc,V Class,2018,Manual,23183,Diesel,145.0,46.3,2.1,19998
1179,15342,toyota,Prius,2017,Automatic,21387,Hybrid,0.0,94.1,1.8,19195
1180,15345,toyota,Verso,2017,Manual,26409,Diesel,30.0,62.8,1.6,11961
1181,15346,merc,V Class,2020,Semi-Auto,250,Diesel,145.0,36.2,2.0,52900
1182,15347,merc,M Class,2012,Automatic,62639,Diesel,300.0,39.2,3.0,15699
1183,15348,ford,Galaxy,2015,Semi-Auto,42384,Diesel,160.0,47.1,2.0,10995
1184,15353,ford,Grand Tourneo Connect,2016,Automatic,18460,Diesel,125.0,56.6,1.5,14500
1185,15356,toyota,Verso,2017,Semi-Auto,41345,Petrol,160.0,43.5,1.8,14471
1186,15360,hyundi,IX20,2018,Manual,6071,Petrol,145.0,37.2,1.6,10987
1187,15365,skoda,Kamiq,2019,Manual,3021,Petrol,145.0,49.6,1.0,15995
1188,15372,vw,Amarok,2014,Automatic,40330,Diesel,260.0,35.3,2.0,15497
1189,15374,merc,V Class,2018,Manual,24823,Diesel,145.0,46.3,2.1,19998
1190,15375,ford,Edge,2019,Automatic,6429,Diesel,145.0,37.2,2.0,32900
1191,15380,ford,Tourneo Custom,2018,Manual,20874,Diesel,145.0,44.1,2.0,22995
1192,15388,ford,Grand Tourneo Connect,2018,Automatic,10703,Diesel,145.0,56.6,1.5,16298
1193,15393,ford,Galaxy,2019,Manual,16764,Diesel,145.0,55.4,2.0,24399
1194,15400,toyota,Land Cruiser,1998,Manual,100000,Diesel,265.0,23.9,4.2,19990
1195,15404,hyundi,Santa Fe,2019,Automatic,6813,Diesel,145.0,39.2,2.2,33950
1196,15406,ford,KA,2012,Manual,57000,Petrol,30.0,57.7,1.2,5495
1197,15407,vw,Caravelle,2012,Automatic,114000,Diesel,325.0,34.4,2.0,16995
1198,15409,hyundi,IX20,2013,Manual,15566,Petrol,145.0,45.6,1.4,5995
1199,15410,skoda,Kamiq,2019,Semi-Auto,950,Petrol,145.0,45.6,1.0,21995
1200,15411,toyota,Hilux,2019,Manual,10239,Diesel,265.0,40.4,2.4,22995
1201,15413,audi,A7,2017,Automatic,39309,Diesel,145.0,52.3,3.0,24490
1202,15414,bmw,Z4,2020,Semi-Auto,1801,Petrol,150.0,33.2,3.0,44300
1203,15415,vw,Caddy Maxi Life,2019,Automatic,13194,Diesel,145.0,44.1,2.0,19490
1204,15416,ford,KA,2016,Manual,27003,Petrol,145.0,57.7,1.2,7495
1205,15420,hyundi,I40,2015,Manual,43492,Diesel,30.0,62.8,1.7,8995
1206,15423,toyota,Verso,2011,Manual,105000,Diesel,145.0,53.3,2.0,3990
1207,15430,audi,A7,2017,Semi-Auto,24592,Diesel,145.0,52.3,3.0,25400
1208,15431,ford,Grand C-MAX,2017,Semi-Auto,17367,Diesel,30.0,58.9,1.5,12498
1209,15434,merc,GLS Class,2018,Automatic,18500,Diesel,145.0,37.2,3.0,43289
1210,15436,bmw,X4,2017,Automatic,35351,Diesel,200.0,47.1,3.0,24999
1211,15437,ford,Grand Tourneo Connect,2016,Manual,29416,Diesel,30.0,64.2,1.5,11790
1212,15440,hyundi,IX20,2017,Manual,27950,Petrol,125.0,50.4,1.4,8991
1213,15443,bmw,6 Series,2017,Semi-Auto,21083,Diesel,145.0,51.4,3.0,27500
1214,15444,audi,R8,2019,Automatic,2369,Petrol,145.0,22.6,5.2,116000
1215,15445,bmw,M4,2016,Semi-Auto,23212,Petrol,300.0,34.0,3.0,32998
1216,15446,merc,CLS Class,2019,Semi-Auto,5428,Diesel,145.0,47.9,2.9,44498
1217,15447,ford,Mustang,2019,Automatic,226,Petrol,145.0,22.1,5.0,42500
1218,15452,audi,Q8,2019,Semi-Auto,9432,Diesel,145.0,33.6,3.0,53981
1219,15454,hyundi,I800,2018,Manual,26283,Diesel,145.0,31.7,2.5,17495
1220,15455,audi,A8,2019,Automatic,5000,Diesel,145.0,50.4,3.0,41990
1221,15461,vauxhall,GTC,2017,Manual,11547,Petrol,165.0,47.1,1.4,10499
1222,15462,ford,Galaxy,2016,Automatic,117000,Diesel,150.0,52.3,2.0,10792
1223,15463,toyota,Land Cruiser,2014,Automatic,36137,Diesel,325.0,34.9,3.0,30442
1224,15464,skoda,Scala,2020,Manual,3543,Petrol,145.0,49.6,1.0,18250
1225,15465,merc,CLS Class,2019,Automatic,2426,Diesel,145.0,45.6,2.0,37990
1226,15467,vw,Arteon,2019,Semi-Auto,10541,Diesel,145.0,50.4,2.0,26250
1227,15470,hyundi,Santa Fe,2019,Semi-Auto,17568,Diesel,150.0,39.8,2.2,35490
1228,15471,merc,GL Class,2014,Automatic,43632,Diesel,145.0,55.4,2.1,14899
1229,15473,bmw,M4,2015,Semi-Auto,41120,Petrol,300.0,34.0,3.0,30662
1230,15479,ford,Galaxy,2018,Automatic,8878,Diesel,145.0,52.3,2.0,18741
1231,15481,hyundi,IX35,2016,Manual,34292,Diesel,150.0,53.3,1.7,9500
1232,15483,hyundi,Getz,2007,Manual,81400,Petrol,125.0,51.4,1.1,2195
1233,15487,hyundi,I40,2016,Manual,48687,Diesel,30.0,65.7,1.7,8995
1234,15489,toyota,Verso,2011,Manual,29761,Diesel,145.0,53.3,2.0,7995
1235,15496,skoda,Roomster,2014,Manual,53850,Petrol,150.0,49.6,1.2,5350
1236,15499,vw,CC,2013,Manual,30000,Diesel,30.0,60.1,2.0,10500
1237,15500,bmw,M4,2015,Semi-Auto,40000,Petrol,305.0,34.0,3.0,28500
1238,15506,skoda,Rapid,2014,Manual,50585,Petrol,125.0,52.3,1.2,6285
1239,15507,toyota,Hilux,2018,Manual,13099,Diesel,260.0,40.4,2.4,20998
1240,15509,bmw,Z4,2019,Automatic,1682,Petrol,145.0,38.7,2.0,31500
1241,15511,merc,X-CLASS,2020,Automatic,303,Diesel,265.0,35.8,2.3,31991
1242,15512,ford,Edge,2017,Manual,23577,Diesel,150.0,48.7,2.0,19500
1243,15513,vw,Scirocco,2016,Manual,27916,Diesel,20.0,55.4,2.0,13850
1244,15514,vw,Scirocco,2014,Semi-Auto,56679,Diesel,145.0,50.4,2.0,11490
1245,15516,vw,Amarok,2016,Automatic,29218,Diesel,260.0,35.3,2.0,16998
1246,15519,ford,Grand Tourneo Connect,2017,Manual,27354,Diesel,125.0,61.4,1.5,11499
1247,15520,ford,Galaxy,2016,Manual,27716,Diesel,125.0,56.5,2.0,15498
1248,15521,vw,Amarok,2018,Automatic,6200,Diesel,260.0,36.2,3.0,27295
1249,15527,hyundi,IX35,2014,Manual,43440,Diesel,145.0,53.3,1.7,8595
1250,15529,bmw,7 Series,2014,Automatic,39554,Diesel,160.0,50.4,3.0,14500
1251,15536,merc,CLA Class,2017,Automatic,11574,Petrol,145.0,40.9,2.0,30748
1252,15539,vw,Beetle,2013,Manual,16969,Petrol,235.0,37.2,2.0,10999
1253,15543,ford,Edge,2017,Manual,20306,Diesel,200.0,47.9,2.0,20700
1254,15547,audi,A8,2018,Automatic,9756,Petrol,145.0,37.7,3.0,42000
1255,15548,merc,CLA Class,2020,Automatic,4308,Petrol,145.0,44.1,1.3,28900
1256,15550,ford,KA,2008,Manual,76000,Petrol,205.0,43.5,1.3,795
1257,15566,vw,Shuttle,2015,Automatic,26146,Diesel,325.0,35.3,2.0,17895
1258,15568,merc,CLS Class,2014,Automatic,32757,Diesel,145.0,54.3,2.1,14000
1259,15575,toyota,IQ,2012,Manual,72498,Petrol,0.0,64.2,1.0,2495
1260,15579,merc,V Class,2019,Automatic,2000,Diesel,145.0,36.7,2.0,46500
1261,15581,ford,KA,2017,Manual,27458,Petrol,145.0,57.7,1.2,7800
1262,15583,vw,California,2018,Automatic,7865,Diesel,260.0,44.1,2.0,54999
1263,15588,bmw,M4,2016,Semi-Auto,27817,Petrol,305.0,34.0,3.0,31491
1264,15595,bmw,Z4,2020,Semi-Auto,103,Petrol,145.0,37.2,2.0,33850
1265,15597,hyundi,Santa Fe,2019,Automatic,12000,Diesel,145.0,39.2,2.2,31995
1266,15599,vw,Scirocco,2014,Manual,51676,Diesel,30.0,62.8,2.0,9980
1267,15602,toyota,Prius,2016,Automatic,29608,Hybrid,0.0,85.6,1.8,18999
